167.05	43.26	-151.42	-76.6263	-61.4237	59.7405
166.9	42.99	-152.06	-79.0127	-60.3474	60.8723
166.73	42.62	-152.59	-81.6966	-58.1573	62.2649
167.07	42.24	-153.15	-79.7236	-59.2971	60.1925
168.01	41.99	-153.24	-80.6522	-58.0452	61.1372
168.73	41.89	-153.74	-82.6594	-55.0677	62.887
169.33	42.21	-153.56	-83.4213	-53.4526	63.7223
170.02	42.25	-153.56	-81.4569	-53.4773	62.2784
171.28	42.42	-153.57	-73.6375	-56.7082	55.358
173.95	42.44	-152.83	-64.1041	-56.2043	46.6678
174.47	42.71	-152.72	-53.3363	-58.4608	36.1366
175.42	42.65	-152.25	-52.982	-56.9722	35.4859
177.21	42.96	-153.35	-48.6508	-58.2762	32.0308
177.56	44.04	-153.53	-45.1834	-59.4803	29.5539
179.76	46.38	-154.55	-41.8412	-60.0841	26.4967
183.18	48.96	-154.42	-38.5177	-61.388	22.7293
184.66	49.3	-154.06	-38.5708	-62.3501	21.449
183.93	46.4	-153.49	-35.6475	-63.5836	17.7205
182.07	39.26	-154.47	-32.0504	-65.4467	17.4147
181.82	38.95	-155.16	-9.49199	-65.7057	-4.67682
180.56	38.34	-155.15	10.9188	-64.4771	-24.6865
178.42	38.03	-152.57	16.8772	-65.9765	-30.3124
177.6	37.96	-150	11.7706	-67.9038	-23.8556
176.59	38.95	-150.29	14.1078	-65.3683	-25.3813
175.69	41.33	-151.24	20.4277	-59.0977	-32.7432
175.45	42.23	-150.74	22.466	-58.368	-37.5696
176.4	42.69	-149.53	9.69377	-67.3205	-27.0328
179.23	43.48	-149.03	-34.0016	-72.4258	15.356
182.24	43.99	-149.03	-58.6864	-69.0628	38.3502
184.79	45.74	-148.76	-75.9047	-65.3254	52.0338
188.55	48.97	-148.28	-68.2733	-67.5187	40.1487
194.44	55.72	-149.61	-31.0496	-68.1997	-5.15999
196.1	56.31	-150.09	-11.5297	-63.5783	-26.8221
197.09	54.21	-148.88	-3.95784	-59.5854	-36.9095
199.15	46.63	-144.21	0.608019	-54.8951	-42.885
196.98	43.84	-147.5	8.0337	-52.6268	-48.513
196.17	45.74	-152.07	14.3423	-45.8683	-51.2371
198.11	47.99	-153.62	18.005	-38.341	-51.6346
198.39	47.92	-152.78	18.8548	-36.4826	-51.7205
198.7	46.53	-147.97	17.9473	-36.2024	-52.0412
200.26	46.23	-145.29	18.3089	-32.6515	-53.3299
200.6	49.17	-148.55	19.2497	-31.3194	-58.1422
187.15	3.76	-375.19	-57.2996	71.2426	147.264
197.19	33.88	-128.57	-142.431	46.0555	54.8661
191.4	32.63	-136.77	-156.089	61.8438	43.7093
177.77	34.79	-156.53	-116.007	65.9927	85.1652
173.79	32.92	-155.39	-114.021	68.6775	87.638
169.45	31.63	-146.5	-108.327	55.5121	89.9599
166.79	30.99	-144.38	-106.757	52.2837	88.9618
164.35	30.42	-143.91	-104.274	54.5686	90.7673
161.91	29.82	-143.77	-100.233	55.6997	94.1021
159.17	30.03	-144.22	-97.633	55.8512	95.0661
155.55	30.31	-143.93	-94.1002	51.7692	95.7583
142.83	31.63	-150.39	-92.3417	14.4805	101.602
137.13	32.39	-151.4	-94.6861	14.2657	100.22
133.87	32.75	-151.3	-95.3044	15.4268	99.8135
128.99	32.96	-151.28	-95.6432	16.0556	98.9314
124.99	33	-151.45	-95.6099	16.448	97.857
120.36	32.9	-151.72	-96.119	16.7777	97.3284
115.68	32.93	-152.01	-96.4332	17.5531	97.544
110.77	33.06	-152.55	-96.0003	18.4705	98.2882
106.25	32.92	-152.62	-95.4371	19.313	99.206
102.23	33	-153.05	-95.4515	21.5946	99.2871
100.06	32.63	-152.82	-94.5804	23.0506	98.9743
99.22	32.52	-153.01	-93.9206	25.5716	98.8931
97.19	32.36	-152.75	-93.7581	30.0125	98.3633
95.73	32.84	-152.55	-94.5751	32.2264	98.5683
95.18	33	-152.7	-94.6108	33.0026	98.6877
94.57	33.08	-152.86	-94.5374	34.0358	98.8908
94.23	33.26	-153.03	-94.4009	34.9104	99.0284
94.29	33.37	-153.22	-94.2963	35.3344	99.0983
94.64	33.24	-153.08	-94.3039	34.8089	98.9935
95.34	33.17	-153	-94.2807	34.5551	98.8111
96.1	33.15	-152.91	-94.2037	35.2065	98.7659
96.81	33.15	-152.74	-94.2331	35.6647	98.6001
97.55	33.08	-152.49	-94.3571	35.5706	98.3625
98.13	33.09	-152.22	-94.492	35.4209	98.0806
98.78	33.04	-152.1	-94.5192	35.2869	97.9233
99.22	33.02	-151.78	-94.6463	35.4323	97.7049
99.26	33.07	-151.69	-94.7607	35.105	97.6091
99.25	33.15	-151.74	-94.7578	35.0756	97.6049
99.29	33.14	-151.6	-94.7007	35.396	97.6161
99.32	33.1	-151.67	-94.689	35.387	97.6923
99.28	33.11	-151.72	-94.6318	35.5569	97.7678
99.13	32.98	-151.8	-94.2077	37.3659	98.23
98.51	33.09	-152.23	-94.0661	37.2883	98.4664
98.14	33.01	-152.26	-94.0717	37.3428	98.4579
98.3	33.05	-152.45	-94.0389	37.1455	98.4826
98.38	33.06	-152.35	-94.0589	37.1899	98.4697
98.32	33.05	-152.34	-94.0224	37.3302	98.4992
98.39	33.06	-152.32	-94.0128	37.3335	98.5078
98.47	33.07	-152.32	-94.0207	37.4174	98.504
98.26	33.39	-152.42	-94.7217	35.0509	98.3581
98.02	34.11	-152.87	-95.3812	33.5802	98.5016
98.15	33.41	-152.25	-94.5381	35.4909	98.3788
98.01	33.23	-151.9	-94.5017	35.8294	98.24
98	33.66	-152.31	-94.6502	36.3777	98.3159
98.24	33.62	-152.23	-95.0534	34.5173	98.0133
98.59	33.68	-151.94	-95.3128	33.6126	97.8002
98.38	33.54	-152.13	-95.0736	34.7101	97.9906
99.16	33.31	-152.07	-94.6429	35.1503	98.0919
98.95	33.65	-152.31	-94.7734	35.1272	98.0451
99.08	33.61	-152.28	-94.8663	34.5304	98.0709
99.22	33.48	-152.32	-94.3853	35.9565	98.2208
99.15	33.29	-152.21	-94.4704	35.7393	98.2029
99.1	33.27	-152.24	-94.3454	36.029	98.2928
99.18	33.22	-152.37	-94.0189	36.5554	98.4531
99.22	33.19	-152.43	-93.9137	36.6407	98.4812
99.28	33.06	-152.52	-93.7397	36.8644	98.5425
99.31	33.17	-152.57	-93.729	36.8843	98.4971
99.23	33.15	-152.54	-93.7295	37.0758	98.459
99.18	33.15	-152.54	-93.7086	37.2528	98.4714
99.11	33.14	-152.5	-93.6573	37.661	98.5095
99.13	33.1	-152.36	-93.6195	37.9458	98.5151
99.96	32.73	-152.1	-93.2153	39.1943	98.4308
100.25	32.85	-152.08	-93.3498	39.2496	98.4382
100.33	32.88	-152.06	-93.5018	39.0132	98.3607
100.38	32.7	-151.67	-93.7259	38.4361	98.0123
100.83	32.83	-152.14	-93.3083	39.4191	98.3368
100.59	32.75	-152.07	-93.333	39.4366	98.4012
100.7	32.97	-152.33	-93.3089	39.5083	98.4217
100.8	33.02	-152.49	-93.2633	39.7424	98.4554
100.78	33.08	-152.57	-93.2581	40.1863	98.4938
100.68	33.09	-152.47	-93.3611	40.2087	98.4255
100.64	33.06	-152.3	-93.4581	40.1972	98.3285
100.61	33.01	-152.09	-93.5253	40.2137	98.2435
100.79	33.05	-151.87	-93.5656	40.9671	98.0781
101.56	32.8	-151.41	-93.8432	39.8123	97.6653
102.95	32.98	-151.6	-93.9054	39.3299	97.4284
103.61	32.92	-151.27	-94.1768	38.6178	97.2989
104.16	33.15	-151.6	-94.2072	38.2839	97.3663
104.82	32.92	-151.2	-93.9524	39.5465	97.2994
105.29	33.04	-151.95	-93.0421	42.1563	97.3797
105.17	32.68	-151.18	-93.2074	42.1976	97.0884
104.2	32.66	-151.2	-93.2337	41.2015	97.1383
98.34	33.27	-152.6	-93.8862	33.8141	98.2068
94.23	33.3	-153.23	-94.7561	23.5113	99.2511
92.24	33.32	-153.37	-95.7072	14.209	99.7848
91.9	33.6	-154.25	-95.91	11.172	100.212
89.19	33.54	-154.33	-97.0901	0.731931	100.943
88.43	33.6	-154.47	-97.1089	0.0486187	100.87
84.72	33.63	-153.55	-96.7628	9.33669	98.5157
82.22	34.03	-153.09	-97.7791	18.2321	95.4425
80.75	34.37	-152.1	-100.7	31.5941	90.9892
79.4	34.59	-151.7	-105.11	44.0634	87.0938
77.74	34.85	-151.86	-109.639	53.0205	84.3928
76.03	35.07	-152.19	-113.564	61.1394	82.5887
74.18	35.73	-152.9	-113.177	64.1832	86.3449
73.6	36.09	-153.32	-111.055	63.7246	89.5751
72.55	36.24	-153.41	-111.601	66.8471	89.6625
72.46	36.11	-153.12	-114.414	69.9587	86.7144
70.46	36.34	-153.37	-113.711	69.1077	87.6548
69.93	36.33	-153.24	-114.998	69.6462	86.3579
71.17	36.48	-153.28	-111.54	64.6213	90.2441
72.7	36.33	-152.93	-110.819	63.1757	90.9809
73.43	36.22	-152.64	-111.305	63.8172	90.4398
74.06	36.06	-152.37	-113.626	65.9667	87.876
74.49	35.7	-152.28	-122.264	71.5777	78.1535
75.78	34.81	-151.89	-159.473	77.0379	39.8
76.77	34.51	-152.14	168.002	74.3719	7.40699
77.52	34.28	-151.9	155.8	70.6788	-2.05719
78.9	34.49	-151.97	155.047	69.1249	2.53442
80.71	34.92	-151.74	159.733	70.4807	13.6179
81.83	37.39	-152.64	172.286	74.9198	35.0827
81.56	38.77	-153.12	-178.548	76.8825	48.1876
80.65	39.66	-153.48	-171.287	78.1404	58.1664
77.43	40.69	-154.05	-172.709	79.4641	59.9665
74.38	40.78	-154.37	175.901	79.8979	49.1547
71.95	40.4	-154.36	134.967	77.0208	7.43725
71.13	39.13	-154.23	116.454	71.6978	-13.4555
70.79	37.9	-154.33	113.438	69.5567	-21.0488
70.82	36.77	-154.55	113.124	68.5444	-26.3567
72.45	34.57	-152.84	116.681	68.6062	-29.3673
74.46	34.82	-153.08	149.927	78.6625	-1.84043
74.86	34.72	-152.92	-178.562	80.8607	26.19
73.87	34.43	-152.9	-171.271	80.9413	29.8611
74.77	34.02	-152.61	-170.837	80.4708	26.5343
75.72	33.86	-152.44	-158.85	80.0108	35.0609
78.39	33.44	-151.63	-142.025	78.3594	48.4647
79.67	33.34	-151.49	-140.48	77.8501	48.3139
80.87	33.26	-151.23	-144.301	78.2421	42.7578
83.84	32.7	-150.81	-138.003	77.6488	46.0323
85.34	32.17	-150.06	-130.851	76.0705	51.2144
85.65	31.9	-149.68	-121.493	73.6136	58.6875
85.44	31.54	-149.23	-115.951	71.7118	63.2772
84.57	31.1	-148.97	-110.489	69.1982	68.6786
83.32	31.02	-149.94	-103.233	64.2126	77.116
81.47	31.51	-151.8	-99.4287	60.1498	82.8526
79.75	31.7	-152.15	-97.9325	55.9328	85.7378
77.68	32	-152.77	-97.196	53.2132	87.5023
75.31	32.19	-153.16	-96.3352	50.2542	88.8449
74.5	32.24	-153.36	-96.0756	49.1347	89.34
72.99	32.19	-153.47	-95.3517	45.8366	90.4138
70.64	32.37	-154.05	-94.4905	41.9087	92.4618
69.56	32.42	-153.72	-94.1998	38.0156	93.4601
69.19	32.51	-153.88	-93.0628	29.9497	95.7999
68.87	32.29	-153.51	-92.1968	21.808	97.5621
69.62	31.72	-153.18	-91.1306	12.6109	99.6417
70.64	30.98	-153.77	-89.4287	8.0493	102.669
71.26	30.69	-154.08	-88.959	6.00089	103.947
72.19	30.64	-154.44	-88.8303	7.32015	104.41
77.95	32.65	-156.64	-88.4603	30.5458	104.182
78.72	32.8	-156.29	-88.2308	34.8517	104.107
78.51	32.88	-155.82	-88.5642	35.92	103.761
77.46	32.81	-156.44	-88.1397	35.6036	104.578
75.97	32.75	-156.75	-88.1285	33.8172	105.211
74.06	32.78	-156.99	-88.0934	31.988	105.812
72.12	32.81	-157.44	-87.8831	31.2089	106.422
71.03	32.9	-157.56	-87.8095	31.3619	106.729
70.15	33	-157.51	-88.1683	30.8695	106.226
69.6	32.98	-157.7	-87.9518	31.5613	106.123
69.6	33.05	-157.53	-88.1977	31.2604	105.748
70.49	33.04	-157.43	-87.8639	33.4181	105.771
71.82	33.27	-158.15	-87.2919	35.0528	107.224
72.78	33.6	-158.5	-87.143	37.1593	108.131
73.87	33.98	-158.47	-87.0924	39.9523	108.228
75.64	34.2	-158.66	-86.6173	43.1249	108.53
77.31	34.36	-158.34	-86.3407	46.3123	108.632
78.44	34.68	-158.1	-86.6223	48.6494	108.396
78.71	34.81	-157.83	-86.8165	48.445	108.93
79.29	35.2	-158.88	-85.8333	48.4614	111.716
78.89	35.33	-158.97	-85.4955	48.7198	112.67
77.96	35.27	-159.19	-85.011	48.6526	113.395
77.06	35.33	-159.9	-83.9528	48.6915	114.644
76.16	35.26	-160.48	-83.7608	47.7807	115.228
74.16	34.99	-161.45	-82.5913	44.0852	116.077
72.39	34.91	-161.96	-82.567	41.5847	116.212
70.48	34.89	-162.32	-83.178	38.5573	115.943
68.37	34.82	-162.43	-83.6854	35.1333	115.709
67.37	34.77	-162.7	-83.9966	33.0905	115.658
65.3	34.46	-162.79	-83.3225	30.7436	116.143
63.54	33.4	-163.02	-81.2625	27.6223	115.737
62.68	32.5	-162.73	-80.6081	23.8892	113.846
61.84	31.34	-162.4	-78.9545	22.049	111.977
60.93	30.58	-162.34	-78.9848	16.3859	110.378
60.61	29.95	-162.32	-79.2133	12.3732	109.657
60.06	29.45	-162.74	-79.566	8.53384	109.319
60.14	29.03	-162.72	-79.6762	5.38013	108.747
60.9	28.51	-161.54	-79.8332	0.510574	107.417
61.07	28.66	-160.73	-80.0981	2.80696	106.743
60.83	29.38	-159.58	-80.3261	9.86273	107.134
62.33	29.66	-158.92	-80.376	14.8822	107.604
63.02	29.66	-158.67	-80.272	16.1536	107.743
64.14	29.72	-157.87	-80.3233	16.967	107.669
65.17	29.68	-157.65	-80.1723	17.5655	107.446
65.27	29.82	-156.75	-80.8945	18.2983	106.198
64.16	30.16	-155.87	-82.8325	16.4355	104.356
63.95	30.09	-156.16	-82.9977	16.1367	104.144
61.25	30.28	-156.82	-84.4734	11.2818	104.056
60.14	30.36	-157.58	-85.397	8.35508	104.489
59.13	30.42	-158.52	-85.1257	9.15425	105.834
58.24	30.72	-159.18	-85.1237	9.4242	107.063
57.59	30.73	-159.44	-85.3786	7.65577	107.914
57.62	30.64	-159.7	-85.5797	6.12956	108.245
57.42	30.61	-159.43	-85.744	4.44228	108.357
56.48	30.44	-159.7	-86.0894	2.4918	108.388
55.02	30.67	-159.08	-87.488	0.967843	106.778
54.56	31.02	-157.88	-88.3612	1.12688	104.433
54.46	31.07	-157.8	-88.628	0.823632	104.085
54.22	30.99	-157.65	-88.5813	1.1593	104.028
53.46	31.28	-157.67	-88.686	1.57013	104.072
53.35	31.97	-157.42	-90.0041	3.17109	104.178
53.45	32.76	-156.95	-91.006	8.50431	104.12
53.48	33.45	-156.73	-91.9724	13.3799	103.889
53.94	33.94	-156.62	-92.6359	20.6773	103.367
54.86	34.31	-156.77	-93.2832	29.0539	102.706
55.6	34.42	-156.73	-93.2713	33.844	102.734
55.69	34.56	-156.51	-93.1868	35.8137	102.896
58.36	34.57	-156.84	-91.859	41.1411	104.799
60.87	34.58	-156.77	-91.2031	43.7169	105.903
64.46	34.77	-156.95	-90.7307	45.5189	106.927
70.46	34.23	-155.59	-90.6893	47.027	106.849
68.73	34.6	-156.52	-89.6736	47.0114	108.827
61.53	34.48	-158.95	-87.1414	38.2867	112.451
58.3	34.23	-160.36	-85.2989	33.7254	114.643
56.81	34.07	-161.48	-84.5873	30.6018	115.734
55.8	33.89	-161.91	-83.5042	30.2398	116.608
53.38	33.78	-163.01	-82.4136	30.1891	117.942
48.08	34.08	-165.16	-80.9797	30.8584	120.529
45.1	34.16	-167.03	-80.3273	31.7512	122.069
43.55	34.23	-168.01	-79.258	33.9695	123.22
42.25	34.57	-168.43	-78.2045	36.3209	124.291
41.25	34.59	-169.05	-77.7476	36.3421	125.022
40.52	34.52	-169.55	-77.6562	35.2577	125.227
40.59	34.3	-169.71	-78.3809	32.7327	124.663
40.66	34.11	-169.51	-78.5548	30.1661	124.173
40.42	33.87	-169.88	-79.0179	26.6504	123.776
40.43	33.36	-170.27	-79.4748	22.9033	123.5
40.62	33.06	-170.03	-80.2317	19.647	122.664
40.69	32.71	-169.78	-80.7848	17.3751	121.849
40.38	32.52	-169.67	-81.2628	15.2272	121.425
40.02	33.06	-170.01	-81.6821	15.1936	122.708
40.12	33.72	-170.38	-81.8461	15.788	124.521
40.44	34.48	-171.27	-82.0199	16.5194	127.311
40.56	35.33	-172.11	-81.1492	19.2457	130.335
40.27	36.2	-173.08	-81.4029	20.689	133.105
39.85	36.59	-174.23	-80.9753	22.1451	135.203
38.93	36.91	-175.4	-79.922	23.1904	137.193
37.29	37.39	-177.98	-78.4798	23.3141	141.062
36	37.37	-180.09	-78.2518	21.9016	143.404
34.7	37.33	-182.38	-77.9668	20.3069	145.827
33.46	37.27	-184.27	-77.2082	19.1294	148.186
32.55	37.12	-186.01	-77.2316	17.9411	149.963
31.82	37.4	-186.91	-75.5431	19.3215	151.6
31.09	37.96	-187.83	-73.9689	21.5922	153.261
29.45	39.32	-189.72	-70.4297	26.2186	157.295
27.96	39.87	-191.45	-68.4175	28.1054	160.122
26.41	40.23	-193.08	-66.3156	29.7271	162.699
24.77	40.21	-195.15	-65.196	30.0053	164.674
23.4	40.23	-197.2	-63.2013	30.4215	167.227
22.39	40.36	-198.21	-60.7898	32.304	169.398
22.05	40.39	-198.22	-58.5431	34.736	171.793
22.52	40.91	-197.43	-57.1606	38.4182	175.635
24.46	42.24	-194.64	-53.4679	45.127	-177.687
26.59	42.49	-193.46	-51.4345	48.6109	-174.255
27.44	42.48	-192.47	-50.3202	50.4696	-173.154
29.04	42.46	-190.78	-46.8221	55.2123	-169.996
31.69	42.34	-188.46	-38.1514	62.6434	-161.444
32.17	42.64	-187.89	-32.6263	65.5776	-154.044
32.87	42.62	-187.7	-33.5019	65.7889	-154.116
33.9	42.94	-188.35	-35.7958	61.9558	-154.62
32.29	43.33	-191.27	-38.1626	57.2394	-153.61
31.08	43.39	-192.82	-40.3803	54.5552	-154.329
28.75	42.91	-196.11	-48.9351	47.9215	-159.876
31.03	42.45	-196.72	-60.7174	36.2186	-168.021
